rpm,torque,efficiency
1285.714245,28.33922261,87
1181.668171,26.85512483,87
1319.157738,27.13780871,87
1233.691066,26.14841109,87
1159.372321,24.59364032,87
1174.236127,23.674913,87
1218.827544,22.19081253,87
1196.531694,21.48409879,87
1051.610366,20.07067131,87
981.0075009,20.28268489,87
1099.917381,21.48409879,87
1267.134559,24.66431062,87
1177.952007,25.08834048,87
962.4278145,21.62544207,87
943.848128,22.96819926,87
981.0075009,24.45229704,87
1073.905933,25.65371093,87
1122.212948,25.72438123,87
1029.314516,23.39222643,87
1155.65644,23.18021284,87
1137.076754,24.59364032,87
1281.998365,25.58303794,87
1207.679619,22.68551269,87
1196.531694,25.22968107,87
1330.305663,24.66431062,87
1300.578051,23.674913,87
1259.702798,22.4734991,87
1222.543425,21.97879894,87
1114.781187,20.1413443,87
1081.337694,22.75618298,87
1085.053575,24.31095375,87
1163.088485,26.43109497,87
1215.11138,28.05653603,87
1415.77205,27.49116558,87
1348.885349,26.50176796,87
1229.975186,24.66431062,87
1211.395499,23.53356971,87
1088.769739,20.91872833,87
1047.894202,19.43463056,87
966.1436951,24.02826987,87
1129.644992,22.68551269,87
1029.314516,22.19081253,87
1036.74656,25.79505422,87
943.848128,24.94699719,87
1278.282484,26.57243826,87
1207.679619,21.55477178,87
4373.658359,8.692581164,87
4459.12503,10.17667894,87
4358.79427,8.056537719,87
4440.545344,7.915194432,87
4477.704716,9.328621913,87
4414.533329,9.045938034,87
4373.658359,7.349823979,87
4251.032315,7.208480692,87
4314.203136,7.561837562,87
4466.556791,8.127210711,87
4473.988552,7.0671401,87
4410.817732,7.561837562,87
4421.965657,8.056537719,87
1705.615272,26.28975168,92
1668.455899,25.37102436,92
1627.580646,24.59364032,92
1594.137154,23.95759688,92
1542.113975,23.18021284,92
1493.806677,22.4734991,92
1456.647304,21.83745566,92
1386.044722,20.42402818,92
1423.204095,21.13074192,92
1334.021543,19.64664414,92
1270.850439,18.9399304,92
1233.691066,18.51590054,92
1125.929112,16.5371026,92
947.5640086,13.99293422,92
490.5037505,6.71378323,92
531.3790039,5.583039628,92
613.1296526,5.088342166,92
691.164279,5.371023349,92
876.9611434,5.653709923,92
958.7119339,5.724380219,92
1129.644992,5.936396498,92
1415.77205,6.148410081,92
1761.354332,6.784448134,92
4407.101568,10.74204939,92
4321.634897,10.53003581,92
4221.304703,9.752651775,92
4284.475524,9.681978783,92
4172.997405,8.904589355,92
4080.098973,8.197875615,92
3972.337018,7.844518745,92
4039.224003,7.985867424,92
4135.838032,8.621908172,92
3886.870347,7.137805004,92
1828.241033,6.643110238,92
1895.128017,6.36042636,92
2025.185822,6.572439943,92
2080.924882,6.572439943,92
2177.539195,6.572439943,92
2333.608731,6.71378323,92
2478.530058,6.855123821,92
2619.735789,6.784448134,92
2775.805041,6.855123821,92
3396.366739,7.0671401,92
3678.778199,7.42049697,92
3812.551602,7.42049697,92
3924.02972,7.703180849,92
3834.847452,7.349823979,92
3771.676632,7.491161874,92
3712.221408,7.42049697,92
3437.242276,7.279153683,92
3489.265171,7.137805004,92
3533.856305,7.632510553,92
3604.459454,7.632510553,92
3641.618826,7.561837562,92
3556.152155,7.279153683,92
3626.754737,7.208480692,92
3701.073483,7.208480692,92
2831.544101,6.71378323,92
2883.567279,6.71378323,92
2931.874578,6.572439943,92
3017.340965,6.572439943,92
3095.375875,6.572439943,92
3173.410501,6.501766951,92
3225.43368,6.855123821,92
3329.479754,6.855123821,92
3366.639127,6.855123821,92
3270.024814,6.71378323,92
3136.251128,6.643110238,92
3050.784457,6.784448134,92
2972.749831,6.784448134,92
2738.645668,7.0671401,92
2701.486296,6.925796813,92
2664.326923,6.925796813,92
2556.564968,7.0671401,92
2515.689431,7.0671401,92
2467.382416,7.0671401,92
2430.223044,7.208480692,92
2389.34779,7.208480692,92
2355.904298,7.137805004,92
2419.075118,6.643110238,92
2448.80273,6.643110238,92
2549.132923,6.643110238,92
992.1551427,5.724380219,92
1025.598635,5.724380219,92
1077.621814,5.865726202,92
1166.804365,5.795053211,92
1211.395499,5.795053211,92
1267.134559,5.936396498,92
1304.293932,5.936396498,92
1348.885349,6.077734393,92
1378.612677,6.077734393,92
1449.215543,6.077734393,92
1497.522841,6.077734393,92
1534.682214,6.077734393,92
1568.125422,6.36042636,92
1601.568915,6.36042636,92
1653.592094,6.36042636,92
1716.762914,6.36042636,92
1757.638451,6.36042636,92
1843.104839,6.501766951,92
1947.151196,6.572439943,92
1984.310569,6.431091264,92
2110.652493,6.572439943,92
2147.811866,6.572439943,92
2214.698567,6.572439943,92
2266.721746,6.289753368,92
2303.881119,6.289753368,92
746.9033383,5.653709923,92
836.08589,5.653709923,92
531.3790039,7.0671401,92
587.1180633,7.773853841,92
702.3120625,9.187281322,92
772.9149277,10.74204939,92
832.3698676,11.73144432,92
891.8249493,12.36749315,92
925.2682999,13.0035339,92
988.4392621,14.2756181,92
1025.598635,14.69964796,92
1077.621814,15.97173215,92
1047.894202,15.4063617,92
1144.508798,16.89045947,92
1159.372321,17.31448934,92
1174.236127,17.59717322,92
1218.827544,18.02120308,92
1304.293932,19.43463056,92
624.2774362,8.40989459,92
661.4368091,8.692581164,92
594.5499662,6.572439943,92
739.4714354,7.137805004,92
895.5408299,8.339224294,92
932.7002028,9.045938034,92
1062.758008,10.31801684,92
1237.407231,11.80212,92
1545.829855,14.62897497,92
1739.058765,14.62897497,92
2017.754061,15.33568871,92
2344.756373,15.83038886,92
2630.883714,14.77031825,92
2954.170145,13.63957735,92
3968.620854,11.09540626,92
4146.985958,11.02473058,92
3994.632869,10.10600864,92
3689.925558,10.95406567,92
3466.96932,11.16607926,92
3336.911515,11.09540626,92
3128.819084,10.31801684,92
2805.532653,10.31801684,92
2497.109745,10.31801684,92
2207.266806,10.31801684,92
1839.388958,10.88339268,92
1601.568915,10.03533565,92
1367.465036,8.833924451,92
1181.668171,8.197875615,92
1018.166874,7.985867424,92
769.1990471,7.279153683,92
969.8595757,12.65017703,92
1367.465036,13.56890436,92
1620.148601,16.67844589,92
1962.015002,17.45582993,92
2456.234491,17.45582993,92
2697.770415,17.10247306,92
2995.045398,15.54770499,92
3136.251128,13.42756376,92
3403.7985,13.35689077,92
3578.447439,13.28622048,92
3879.438586,11.44876313,92
3537.572469,9.964659966,92
3448.389634,8.904589355,92
3258.876889,9.399294904,92
3143.68289,8.975265043,92
2950.454264,8.621908172,92
2649.4634,8.40989459,92
2422.790999,8.40989459,92
2155.243627,8.40989459,92
1954.582957,8.339224294,92
1757.638451,8.339224294,92
1590.421273,8.339224294,92
1400.908244,8.127210711,92
1267.134559,7.561837562,92
1163.088485,7.279153683,92
1085.053575,7.279153683,92
966.1436951,7.0671401,92
910.4046357,5.795053211,92
862.0974793,6.996467109,92
661.4368091,6.572439943,92
613.1296526,6.00706949,92
642.8571226,5.936396498,92
661.4368091,8.056537719,92
627.9933168,7.279153683,92
572.2542574,5.865726202,92
795.2104947,8.904589355,92
702.3120625,7.561837562,92
691.164279,6.36042636,92
758.0511219,6.36042636,92
791.4946142,6.36042636,92
832.3698676,7.491161874,92
772.9149277,8.197875615,92
713.4599878,8.339224294,92
761.7671442,10.10600864,92
746.9033383,9.540638192,92
810.0743006,10.6007088,92
906.6886134,10.38869252,92
888.108927,9.4699652,92
888.108927,11.09540626,92
858.381457,10.38869252,92
810.0743006,9.4699652,92
847.2336735,9.328621913,92
836.08589,8.127210711,92
902.9727328,7.773853841,92
917.8365387,6.996467109,92
884.3930464,6.572439943,92
966.1436951,8.621908172,92
1007.018949,9.399294904,92
958.7119339,10.38869252,92
936.4160834,11.23674955,92
928.9843222,12.01413628,92
969.8595757,13.21554749,92
1025.598635,13.71024764,92
1077.621814,14.2756181,92
1129.644992,15.54770499,92
1211.395499,16.46643231,92
1304.293932,17.31448934,92
1423.204095,18.51590054,92
1739.058765,20.35335788,92
1809.661346,20.42402818,92
1924.855629,20.42402818,92
2040.049628,19.92932802,92
2110.652493,19.0106007,92
2099.504568,17.87985979,92
2106.936329,16.6077756,92
2110.652493,15.68904558,92
2092.072807,14.34629109,92
2080.924882,13.71024764,92
2043.765509,12.43815806,92
1991.74233,11.66077941,92
1846.820719,9.11660833,92
1768.786093,9.187281322,92
1709.331153,9.540638192,92
1657.307974,8.056537719,92
1590.421273,7.42049697,92
1438.067617,7.279153683,92
1501.238721,10.67137371,92
1564.409542,13.0035339,92
1850.536883,16.5371026,92
1843.104839,20.28268489,92
1694.467347,22.33215582,92
1831.957197,22.82685597,92
2118.084255,21.48409879,92
2348.472253,19.57597115,92
2236.994134,17.7385165,92
2244.426179,14.62897497,92
2296.449358,12.57950674,92
2374.483984,12.93286361,92
2593.724341,13.0035339,92
2690.338654,12.79151493,92
2801.816772,12.57950674,92
2679.190729,10.6007088,92
2367.05194,9.752651775,92
2155.243627,11.23674955,92
1932.28739,13.85158554,92
1724.194959,13.35689077,92
1631.296526,14.69964796,92
1478.943154,16.81978918,92
1326.589499,16.25441873,92
1203.963738,14.48763437,92
1096.2015,13.0035339,92
1047.894202,11.94346329,92
1144.508798,11.66077941,92
1222.543425,13.63957735,92
1330.305663,15.4063617,92
1452.931423,15.68904558,92
1467.795229,19.15194398,92
1594.137154,19.15194398,92
1586.705109,21.48409879,92
1631.296526,23.674913,92
1713.047033,24.52296733,92
1805.945466,24.66431062,92
1932.28739,23.18021284,92
1906.275943,18.30388696,92
1917.423584,16.04240245,92
1854.252764,14.20494241,92
1828.241033,13.1448718,92
1794.797824,12.43815806,92
1765.070212,11.872793,92
1739.058765,11.73144432,92
1705.615272,11.51943613,92
1631.296526,11.37808745,92
1638.728288,12.72085002,92
1605.284795,14.06360451,92
1527.250169,13.42756376,92
1464.079348,12.29682016,92
1386.044722,10.95406567,92
1270.850439,9.893995062,92
1174.236127,9.611303096,92
1174.236127,10.74204939,92
1300.578051,11.59010642,92
1300.578051,13.21554749,92
1267.134559,14.62897497,92
1259.702798,16.18374573,92
1200.247858,15.68904558,92
1170.520246,15.05300483,92
1144.508798,14.20494241,92
1103.633261,15.12367512,92
1125.929112,13.78092063,92
1140.792634,13.0035339,92
1122.212948,11.80212,92
1099.917381,11.30742254,92
1125.929112,10.45936552,92
1118.497067,9.540638192,92
1129.644992,8.339224294,92
1070.190053,8.197875615,92
1085.053575,9.893995062,92
1003.303068,11.37808745,92
1062.758008,13.35689077,92
1025.598635,12.65017703,92
1025.598635,10.67137371,92
1059.042127,9.611303096,92
1044.178321,8.904589355,92
1047.894202,6.925796813,92
1003.303068,6.501766951,92
932.7002028,8.268551302,92
984.7233815,11.02473058,92
1289.430126,7.773853841,92
1278.282484,8.975265043,92
1229.975186,8.480567581,92
1215.11138,10.38869252,92
1170.520246,12.36749315,92
1218.827544,12.72085002,92
1267.134559,14.1342775,92
1322.873618,14.2756181,92
1356.31711,14.98233184,92
1285.714245,15.47703199,92
1255.986917,16.96113247,92
1252.270753,18.09187337,92
1330.305663,18.16254367,92
1352.60123,17.10247306,92
1374.896797,15.83038886,92
1404.624409,14.55829928,92
1400.908244,13.1448718,92
1367.465036,12.36749315,92
1308.009812,12.57950674,92
1263.418678,12.86219062,92
1263.418678,12.22614987,92
1267.134559,11.16607926,92
1200.247858,11.51943613,92
1326.589499,7.632510553,92
1233.691066,6.925796813,92
1151.94056,6.855123821,92
1088.769739,6.855123821,92
1237.407231,9.82332207,92
1200.247858,9.11660833,92
1151.94056,9.045938034,92
1289.430126,6.925796813,92
1196.531694,6.784448134,92
1211.395499,7.915194432,92
1337.737424,6.996467109,92
1397.192364,7.0671401,92
1348.885349,7.915194432,92
1293.14629,8.76325146,92
1341.453305,9.540638192,92
1319.157738,10.74204939,92
1348.885349,11.66077941,92
1389.760603,11.94346329,92
1449.215543,11.73144432,92
1419.487931,10.53003581,92
1374.896797,10.38869252,92
1389.760603,9.257946225,92
1430.635856,9.681978783,92
1482.659035,9.611303096,92
1493.806677,8.197875615,92
1460.363468,7.985867424,92
1445.499662,8.975265043,92
1504.954602,8.975265043,92
1527.250169,8.76325146,92
1530.96605,7.773853841,92
1530.96605,6.925796813,92
1478.943154,6.996467109,92
1571.841587,9.681978783,92
1530.96605,9.82332207,92
1527.250169,11.02473058,92
1464.079348,11.44876313,92
1452.931423,10.45936552,92
1445.499662,13.21554749,92
1438.067617,15.05300483,92
1415.77205,16.25441873,92
1393.476483,17.66784621,92
1382.328558,18.72791682,92
1404.624409,19.71731444,92
1434.351737,20.28268489,92
1464.079348,21.13074192,92
1508.670483,21.69611237,92
1564.409542,22.40282611,92
1601.568915,22.75618298,92
1646.160332,22.26148552,92
1646.160332,21.20141491,92
1623.864482,20.1413443,92
1549.545736,20.63604176,92
1501.238721,20.63604176,92
1486.374916,19.36395757,92
1508.670483,17.7385165,92
1456.647304,17.59717322,92
1423.204095,17.17314605,92
1493.806677,18.86925741,92
1545.829855,19.57597115,92
1478.943154,19.92932802,92
1545.829855,17.31448934,92
1512.386363,16.11307544,92
1538.398094,15.4063617,92
1493.806677,15.12367512,92
1471.51111,14.55829928,92
1452.931423,13.78092063,92
1519.818408,12.72085002,92
1549.545736,11.94346329,92
1560.693661,10.74204939,92
1586.705109,11.80212,92
1597.853034,13.21554749,92
1679.603541,14.20494241,92
1705.615272,16.18374573,92
1713.047033,17.8091868,92
1757.638451,18.65724383,92
1817.093391,18.9399304,92
1880.264211,19.71731444,92
1831.957197,18.23321666,92
1783.649899,17.10247306,92
1768.786093,18.02120308,92
1750.206406,17.38515963,92
1727.910839,16.6077756,92
1783.649899,16.11307544,92
1772.501973,14.34629109,92
1798.513704,15.26501302,92
1720.479078,15.83038886,92
1646.160332,15.33568871,92
1579.273348,16.04240245,92
1553.2619,14.77031825,92
1504.954602,14.06360451,92
1582.989228,15.12367512,92
1661.023855,16.39575932,92
1623.864482,16.11307544,92
1668.455899,17.38515963,92
1631.296526,18.02120308,92
1553.2619,17.8091868,92
1538.398094,18.79858711,92
1582.989228,18.72791682,92
1586.705109,17.38515963,92
1564.409542,16.5371026,92
1623.864482,19.0106007,92
1657.307974,20.07067131,92
1586.705109,20.28268489,92
1590.421273,20.98939863,92
1519.818408,21.76678536,92
1620.148601,22.12014223,92
1675.887661,23.39222643,92
1709.331153,23.674913,92
1739.058765,24.8763242,92
1746.490526,25.58303794,92
1791.08166,25.79505422,92
1861.684525,25.01766749,92
1913.707704,24.80565391,92
1936.003271,24.09894017,92
1976.878524,23.674913,92
2032.617584,23.25088314,92
2084.640762,22.61484239,92
2043.765509,21.55477178,92
1906.275943,21.2720852,92
1887.696256,22.61484239,92
1794.797824,23.7455833,92
1753.922287,23.39222643,92
1757.638451,22.5441694,92
1742.774645,21.90812865,92
1705.615272,21.13074192,92
1701.899392,20.21201459,92
1690.751466,18.86925741,92
1731.62672,19.64664414,92
1761.354332,19.85865772,92
1787.365779,21.41342849,92
1817.093391,21.76678536,92
1861.684525,21.3427555,92
1861.684525,22.04946924,92
1861.684525,23.81625359,92
1839.388958,23.81625359,92
1895.128017,23.674913,92
1921.139465,21.76678536,92
1988.026449,22.4734991,92
2021.469942,22.61484239,92
1936.003271,22.26148552,92
1958.298838,20.77738505,92
1958.298838,19.36395757,92
1984.310569,20.21201459,92
1991.74233,20.98939863,92
1984.310569,21.90812865,92
1928.57151,19.0106007,92
1857.968644,18.72791682,92
1861.684525,18.09187337,92
1869.11657,17.17314605,92
1828.241033,17.24381634,92
1817.093391,16.18374573,92
1839.388958,15.54770499,92
1872.83245,15.83038886,92
1973.162644,16.5371026,92
1936.003271,17.31448934,92
1898.843898,17.38515963,92
1887.696256,16.6077756,92
1683.319705,15.12367512,92
1765.070212,15.90106186,92
1746.490526,13.71024764,92
1701.899392,12.86219062,92
1638.728288,13.49822867,92
1687.035586,11.872793,92
1653.592094,12.57950674,92
1582.989228,12.22614987,92
1486.374916,11.872793,92
1653.592094,11.02473058,92
1664.740019,9.752651775,92
1642.444168,9.681978783,92
1627.580646,8.904589355,92
1612.71684,7.703180849,92
1649.876213,7.491161874,92
1690.751466,7.349823979,92
1731.62672,7.632510553,92
1787.365779,7.773853841,92
1835.673077,7.773853841,92
1865.400406,7.632510553,92
1928.57151,7.773853841,92
2002.890255,10.88339268,92
2140.379822,13.1448718,92
2173.823314,14.69964796,92
2266.721746,16.46643231,92
2419.075118,16.18374573,92
2478.530058,14.2756181,92
2534.269118,15.97173215,92
2597.440222,16.96113247,92
2794.384728,15.12367512,92
2720.065982,17.17314605,92
2385.631626,19.0106007,92
2240.710299,20.56537146,92
2188.68712,22.19081253,92
2103.220449,22.75618298,92
2274.153507,21.41342849,92
3950.041168,9.257946225,92
3894.302109,8.975265043,92
3842.279213,8.975265043,92
3771.676632,8.833924451,92
3697.357886,8.76325146,92
3626.754737,9.11660833,92
3504.128693,8.197875615,92
3385.218813,8.480567581,92
3162.262576,7.915194432,92
3102.807636,7.985867424,92
3021.057129,7.844518745,92
2887.28316,7.773853841,92
2779.521205,8.268551302,92
2708.91834,9.257946225,92
2928.158697,9.752651775,92
2991.329517,11.16607926,92
3087.94383,12.08480119,92
3221.717516,11.44876313,92
3229.149561,9.752651775,92
3218.001635,8.551232485,92
3314.616232,7.915194432,92
3329.479754,9.681978783,92
3455.821962,12.65017703,92
3545.00423,12.50883374,92
3749.380781,11.73144432,92
3819.983363,10.6007088,92
3686.209961,10.24735193,92
3597.027125,11.59010642,92
3667.630274,12.65017703,92
3615.606812,12.72085002,92
3526.424544,11.80212,92
3511.561021,10.88339268,92
3478.117246,9.893995062,92
3414.946425,10.67137371,92
3392.650575,10.17667894,92
3292.320381,8.76325146,92
3225.43368,8.056537719,92
4254.748479,10.45936552,92
4210.156778,11.23674955,92
4184.14533,10.67137371,92
4154.417719,10.03533565,92
4113.542749,9.328621913,92
4020.644317,8.76325146,92
3864.575064,8.056537719,92
3812.551602,8.40989459,92
3753.096945,8.197875615,92
3704.789647,8.197875615,92
3645.334424,8.268551302,92
3593.311528,8.551232485,92
3556.152155,8.551232485,92
3526.424544,9.187281322,92
3585.879767,9.752651775,92
3574.731842,10.6007088,92
3545.00423,11.80212,92
3656.482349,12.01413628,92
3630.470901,11.37808745,92
3619.322976,10.6007088,92
3641.618826,10.10600864,92
3678.778199,9.540638192,92
3719.653169,9.611303096,92
3749.380781,9.681978783,92
3790.256318,9.681978783,92
3823.699527,9.681978783,92
3886.870347,10.10600864,92
3931.461481,10.24735193,92
3927.745884,11.16607926,92
3853.427139,10.6007088,92
3764.244303,10.67137371,92
3715.937572,10.67137371,92
3723.369333,12.08480119,92
3756.812542,12.79151493,92
3801.403676,12.65017703,92
3875.722422,12.43815806,92
3979.76878,11.872793,92
4087.531301,11.30742254,92
4102.394824,10.67137371,92
4080.098973,9.964659966,92
4057.803689,9.187281322,92
3983.484944,8.692581164,92
3931.461481,8.551232485,92
4031.792242,9.964659966,92
4035.507839,11.02473058,92
4028.076078,12.08480119,92
3819.983363,11.66077941,92
3786.540154,11.23674955,92
3912.881795,12.08480119,92
4351.362508,10.81272239,92
3515.276618,13.71024764,92
3470.685484,13.71024764,92
3500.413096,12.57950674,92
3485.549007,12.08480119,92
3437.242276,11.872793,92
3429.809947,9.681978783,92
3388.934977,9.11660833,92
3325.764157,8.692581164,92
3374.070888,7.985867424,92
3440.957873,8.268551302,92
3258.876889,7.985867424,92
3054.500338,7.773853841,92
2987.613637,7.773853841,92
2946.738383,7.703180849,92
2905.862846,7.632510553,92
2816.680578,7.632510553,92
2861.271712,7.773853841,92
2731.213907,8.056537719,92
2660.611042,8.056537719,92
2601.156102,8.056537719,92
2504.541789,7.915194432,92
2459.950372,8.339224294,92
2552.848804,8.480567581,92
2694.054534,8.40989459,92
2381.915745,8.268551302,92
2337.324611,8.127210711,92
2236.994134,7.349823979,92
2303.881119,7.844518745,92
2255.573821,8.056537719,92
2166.391553,7.915194432,92
2118.084255,7.703180849,92
2069.776956,7.703180849,92
2006.606136,7.773853841,92
1950.867077,7.491161874,92
1954.582957,9.964659966,92
2158.959508,9.399294904,92
2277.869671,7.208480692,92
2263.005866,11.02473058,92
2393.063671,12.29682016,92
2582.576416,12.43815806,92
2445.086849,12.36749315,92
2679.190729,10.17667894,92
2857.555832,9.4699652,92
2868.703474,11.94346329,92
2872.419638,14.41696138,92
2864.987593,15.90106186,92
2757.225355,16.89045947,92
2649.4634,15.97173215,92
2723.782146,15.26501302,92
2701.486296,14.41696138,92
2634.599594,13.63957735,92
2634.599594,12.79151493,92
2604.871983,11.51943613,92
2601.156102,10.10600864,92
2497.109745,11.66077941,92
2389.34779,11.30742254,92
2445.086849,9.964659966,92
2329.892567,10.67137371,92
2333.608731,11.73144432,92
2333.608731,13.85158554,92
2355.904298,15.12367512,92
2422.790999,14.34629109,92
2385.631626,13.42756376,92
2549.132923,12.93286361,92
2556.564968,14.69964796,92
2582.576416,15.90106186,92
2526.837356,18.02120308,92
2471.098297,19.36395757,92
2367.05194,20.21201459,92
2311.31288,20.77738505,92
2233.278254,20.07067131,92
2162.675389,20.77738505,92
2214.698567,21.62544207,92
2155.243627,22.04946924,92
2080.924882,22.12014223,92
2066.061076,21.13074192,92
2066.061076,20.35335788,92
2028.901703,18.58657353,92
1980.594688,17.45582993,92
2077.209001,17.95053009,92
2073.493121,16.04240245,92
2054.913434,14.34629109,92
1965.730882,12.65017703,92
2014.037897,13.49822867,92
1999.174375,13.99293422,92
1928.57151,15.68904558,92
1895.128017,14.55829928,92
1898.843898,12.01413628,92
1883.980092,10.81272239,92
1883.980092,9.893995062,92
1820.809271,10.03533565,92
1720.479078,10.67137371,92
1716.762914,8.40989459,92
1687.035586,8.833924451,92
1850.536883,12.50883374,92
2077.209001,11.02473058,92
2069.776956,9.681978783,92
1995.458211,9.752651775,92
1887.696256,8.76325146,92
1891.412137,7.208480692,92
2010.322017,8.975265043,92
2114.368374,9.045938034,92
2118.084255,11.44876313,92
2222.130612,12.72085002,92
2255.573821,14.1342775,92
2341.040492,16.67844589,92
2329.892567,17.66784621,92
2326.176686,18.86925741,92
2274.153507,19.08127369,92
2277.869671,17.95053009,92
2281.585552,19.85865772,92
2333.608731,19.92932802,92
2378.199865,18.09187337,92
2419.075118,17.66784621,92
2359.620178,16.81978918,92
2433.938924,15.83038886,92
2712.634221,11.51943613,92
2668.043087,12.01413628,92
2642.031356,11.23674955,92
2642.031356,10.31801684,92
2642.031356,9.540638192,92
2601.156102,8.833924451,92
2567.71261,9.540638192,92
2511.973551,9.540638192,92
2511.973551,8.621908172,92
2456.234491,9.399294904,92
2400.495432,9.187281322,92
2329.892567,9.187281322,92
2355.904298,9.187281322,92
2266.721746,9.11660833,92
2199.834762,8.551232485,92
2192.403,7.632510553,92
2229.562373,9.399294904,92
2162.675389,10.45936552,92
2118.084255,10.45936552,92
2114.368374,9.752651775,92
2069.776956,8.40989459,92
2051.19727,9.187281322,92
2021.469942,10.17667894,92
2043.765509,10.81272239,92
2043.765509,11.73144432,92
1954.582957,11.44876313,92
1909.991823,10.74204939,92
1936.003271,10.67137371,92
1950.867077,9.611303096,92
1913.707704,8.975265043,92
1917.423584,10.17667894,92
1765.070212,11.02473058,92
1776.218137,11.59010642,92
1820.809271,12.01413628,92
1854.252764,11.66077941,92
1798.513704,11.02473058,92
1772.501973,10.81272239,92
1761.354332,10.10600864,92
1809.661346,9.540638192,92
1805.945466,8.975265043,92
1850.536883,8.480567581,92
1672.17178,10.53003581,92
1597.853034,11.02473058,92
1742.774645,12.93286361,92
1791.08166,13.92226123,92
1824.525152,14.84098855,92
1924.855629,15.19434542,92
1969.446763,15.19434542,92
1939.719151,14.2756181,92
1872.83245,13.56890436,92
1917.423584,13.1448718,92
1913.707704,12.50883374,92
2158.959508,17.24381634,92
2222.130612,18.86925741,92
2173.823314,20.00000101,92
2114.368374,20.00000101,92
2043.765509,19.22261428,92
1976.878524,18.51590054,92
2040.049628,17.59717322,92
2054.913434,16.89045947,92
2028.901703,16.46643231,92
2014.037897,15.68904558,92
2073.493121,14.98233184,92
2181.255075,15.90106186,92
2184.971239,17.38515963,92
2166.391553,19.08127369,92
2177.539195,17.95053009,92
2188.68712,18.44523024,92
2184.971239,20.63604176,92
2188.68712,16.32508902,92
2233.278254,16.5371026,92
2296.449358,15.97173215,92
2266.721746,15.33568871,92
2218.414448,15.54770499,92
2207.266806,14.06360451,92
2196.118881,13.0035339,92
2170.107433,12.43815806,92
2125.516016,12.43815806,92
2077.209001,12.72085002,92
2114.368374,14.1342775,92
2140.379822,14.62897497,92
2147.811866,16.89045947,92
2129.23218,18.30388696,92
2155.243627,13.92226123,92
2210.982687,11.59010642,92
2233.278254,12.15547687,92
2266.721746,13.21554749,92
2300.165238,14.06360451,92
2307.597,15.12367512,92
2385.631626,14.55829928,92
2385.631626,16.74911619,92
2448.80273,17.10247306,92
2459.950372,18.44523024,92
2430.223044,19.29328727,92
2419.075118,20.1413443,92
2549.132923,19.0106007,92
2638.315475,18.30388696,92
2616.019908,17.38515963,92
2645.747236,17.03180276,92
2708.91834,16.18374573,92
2668.043087,15.05300483,92
2656.895161,14.06360451,92
2519.405595,13.49822867,92
2482.246222,13.21554749,92
2459.950372,11.30742254,92
2389.34779,10.6007088,92
2318.744925,10.03533565,92
2263.005866,10.17667894,92
2337.324611,12.72085002,92
2270.437627,11.94346329,92
2489.677983,15.83038886,92
2385.631626,15.75971857,92
2285.301433,16.96113247,92
2515.689431,16.96113247,92
2500.825909,17.59717322,92
2500.825909,19.15194398,92
2608.587863,18.16254367,92
2567.71261,18.02120308,92
2549.132923,16.96113247,92
2575.144655,14.48763437,92
2508.25767,14.91165615,92
2441.370685,15.19434542,92
2404.211312,15.19434542,92
2563.996729,13.71024764,92
2415.359238,13.07420689,92
2534.269118,11.51943613,92
2497.109745,12.72085002,92
2441.370685,13.78092063,92
2593.724341,11.44876313,92
2571.42849,10.67137371,92
2519.405595,10.53003581,92
2426.507163,10.95406567,92
2419.075118,11.80212,92
2534.269118,12.43815806,92
2601.156102,15.26501302,92
2616.019908,16.46643231,92
2809.248534,16.96113247,92
2671.758967,18.02120308,92
2746.077713,17.8091868,92
3180.842262,14.2756181,92
3258.876889,11.59010642,92
3284.88862,13.71024764,92
3195.706068,12.93286361,92
3151.114934,11.94346329,92
3058.216502,11.02473058,92
3021.057129,10.03533565,92
3043.352696,8.904589355,92
3087.94383,9.399294904,92
3102.807636,10.81272239,92
3191.990188,10.88339268,92
3325.764157,10.95406567,92
3400.082903,12.01413628,92
3370.355291,12.86219062,92
3355.491202,14.48763437,92
3418.662589,14.2756181,92
3214.285755,14.98233184,92
3281.172739,14.98233184,92
3136.251128,14.98233184,92
3050.784457,15.61837528,92
2957.886025,16.25441873,92
2887.28316,16.39575932,92
2779.521205,15.90106186,92
2727.498027,14.06360451,92
2720.065982,13.49822867,92
2764.6574,12.50883374,92
2760.941519,11.23674955,92
2738.645668,10.31801684,92
2809.248534,9.328621913,92
2879.851399,8.692581164,92
2764.6574,9.257946225,92
2757.225355,9.611303096,92
2816.680578,11.37808745,92
2887.28316,11.02473058,92
2861.271712,10.24735193,92
2898.431085,11.80212,92
2954.170145,12.36749315,92
3009.909204,12.93286361,92
3035.920652,13.99293422,92
3076.796189,14.62897497,92
3080.512069,15.47703199,92
2976.465712,15.19434542,92
2894.715205,15.33568871,92
2805.532653,14.69964796,92
2790.668847,13.99293422,92
2734.929788,13.28622048,92
2831.544101,15.12367512,92
2857.555832,13.63957735,92
2976.465712,14.2756181,92
2909.579011,13.21554749,92
2954.170145,11.23674955,92
2909.579011,10.95406567,92
2969.03395,10.17667894,92
2980.181592,9.11660833,92
3039.636816,12.29682016,92
3084.22795,13.78092063,92
3117.671442,14.62897497,92
3255.161008,13.92226123,92
3251.445128,12.65017703,92
3247.729247,10.6007088,92
3091.659711,12.72085002,92
3039.636816,13.07420689,92
